review_id	sentiment	label_id	input_ids	review_body	date
4282	1	2	[0, 100, 2638, 5, 169, 42, 299, 2564, 8, 939, 524, 10, 746, 40454, 13, 17812, 19553, 4, 939, 362, 127, 2340, 4761, 36, 245, 108, 245, 113, 3982, 17243, 322, 9574, 5, 1468, 21, 182, 7174, 1437, 12272, 219, 8, 56, 10, 11385, 4747, 11362, 4, 124, 24, 439, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I loved the way this top fit and i am a total sucker for floral prints. i took my normal medium (5'5"" 150lb). unfortunately the material was very thin  scratchy and had a horrible chemical smell. back it went."	2021-07-01T09:34:25Z
6877	-1	0	[0, 100, 2333, 657, 741, 17202, 8624, 98, 939, 21, 182, 5779, 19, 42, 6399, 77, 24, 2035, 4, 5, 10199, 32651, 4136, 12, 219, 61, 16, 10, 78, 13, 162, 19, 6215, 785, 4, 77, 939, 342, 5, 6399, 15, 1437, 939, 115, 192, 24, 56, 14, 79, 225, 14, 606, 31, 33803, 261, 2292, 463, 3463, 11739, 15331, 1437, 939, 5844, 75, 5324, 14, 24, 56, 2292, 463, 3463, 11, 24, 77, 939, 2740, 24, 4, 42, 10199, 1326, 8, 2653, 2230, 101, 5, 6162, 28337, 1088, 23, 6720, 2326, 4, 939, 64, 75, 679, 6215, 16, 2183, 42, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I usually love bordeaux so i was very disappointed with this shirt when it arrived. the fabric smelled plastic-y which is a first for me with retailer products. when i put the shirt on  i could see it had that sheen that comes from rayon spandex blend shirts  i hadn't noticed that it had spandex in it when i ordered it. this fabric looks and feels exactly like the cheap blends sold at discount stores. i can't believe retailer is selling this.	2021-07-01T09:34:25Z
11868	0	1	[0, 2847, 29673, 4567, 734, 939, 2740, 42, 11, 5, 41345, 3195, 172, 888, 794, 24, 11, 10, 1400, 137, 24, 2035, 7, 127, 790, 1437, 98, 939, 1381, 24, 15, 4, 150, 939, 2854, 19, 5, 97, 6173, 1437, 24, 1237, 380, 11, 103, 911, 1437, 402, 59, 5, 5397, 1902, 95, 938, 75, 235, 15, 162, 4, 24, 2551, 7, 3068, 62, 723, 8, 938, 75, 99, 939, 770, 4, 67, 1437, 5, 22, 338, 48515, 113, 3195, 16, 818, 55, 9, 10, 18698, 8978, 4, 77, 939, 206, 9, 41345, 1437, 939, 206, 9, 6907, 50, 1275, 1437, 42, 21, 5063, 9, 167, 4, 5, 299, 1495, 16, 11962, 600, 8, 2422, 3137, 24382, 4, 114, 24, 52, 2, 1, 1, 1, 1, 1, 1]	"So bummed... i ordered this in the raspberry color then actually saw it in a store before it arrived to my house  so i tried it on. while i agree with the other reviews  it runs big in some areas  something about the neckline just wasn't right on me. it seemed to ride up higher and wasn't what i wanted. also  the ""raspberry"" color is almost more of a burnt orange. when i think of raspberry  i think of pink or red  this was neither of those. the top itself is cute though and super comfy. if it we"	2021-07-01T09:34:25Z
2839	-1	0	[0, 100, 1166, 5, 8143, 9223, 6929, 7015, 4, 1432, 106, 3615, 4, 8, 202, 1437, 5, 31800, 2075, 8, 31789, 103, 9, 127, 20585, 5418, 4, 19982, 12606, 196, 162, 160, 328, 95, 71, 5, 78, 10397, 8, 190, 137, 2498, 106, 1437, 939, 33, 35667, 9, 25169, 3195, 15, 5, 9304, 4, 1099, 1318, 1468, 50, 31800, 16, 99, 4685, 42, 4, 122, 939, 33, 7, 213, 8, 192, 114, 939, 64, 190, 120, 66, 127, 97, 31789, 5418, 4, 2446, 10, 319, 6215, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I read the cleaning instructions label carefully. followed them closely. and still  the dye ran and stained some of my colored clothes. pi**ed me off! just after the first wash and even before wearing them  i have streaks of uneven color on the pants. bad quality material or dye is what causes this. now i have to go and see if i can even get out my other stained clothes. thanks a lot retailer.	2021-07-01T09:34:25Z
11445	-1	0	[0, 387, 12807, 5, 3588, 804, 8, 24, 129, 34, 41, 2295, 8, 9337, 23, 5, 299, 4, 5, 13977, 34, 117, 4140, 8, 49, 965, 75, 10, 43805, 4, 47, 33, 7, 28, 10, 8541, 33938, 661, 7, 120, 24, 81, 110, 471, 8, 10762, 4, 98, 11962, 11, 5, 1893, 53, 45, 10556, 4, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Bought the dress online and it only has an eye and hook at the top. the waist has no stretch and their isn't a zipper. you have to be a contortionist to get it over your head and shoulders. so cute in the pic but not realistic. going back.	2021-07-01T09:34:25Z
15260	-1	0	[0, 100, 21, 98, 2283, 7, 860, 209, 1437, 24, 18, 543, 7, 465, 11962, 741, 8362, 10876, 13344, 4, 5, 5856, 58, 98, 1810, 4, 127, 1623, 553, 114, 939, 21, 2498, 39, 13344, 4, 51, 218, 75, 356, 14, 1810, 11, 5, 2170, 4, 939, 524, 195, 108, 306, 113, 8, 8325, 23246, 939, 2162, 127, 1675, 1836, 971, 53, 5, 13977, 21, 1307, 939, 115, 33, 23855, 159, 65, 50, 80, 10070, 4, 542, 18040, 51, 376, 7, 127, 4117, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee."	2021-07-01T09:34:25Z
17839	0	1	[0, 18551, 994, 15158, 162, 66, 1437, 939, 240, 55, 11577, 8089, 4, 98, 11962, 15, 5, 1421, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Colors washed me out  i need more vibrant colors. so cute on the model	2021-07-01T09:34:25Z
7286	0	1	[0, 100, 2740, 42, 11, 41, 3023, 29, 1437, 61, 16, 127, 2340, 1836, 11, 6215, 13657, 4, 5, 39815, 8, 4617, 15, 5, 31622, 16, 2721, 1437, 53, 51, 58, 67, 5568, 3229, 420, 127, 11044, 8, 420, 127, 124, 4, 24, 181, 3964, 20093, 11, 10, 7782, 169, 14, 938, 75, 34203, 4, 124, 24, 1411, 1437, 9574, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this in an xs  which is my normal size in retailer tops. the stitching and detail on the straps is beautiful  but they were also somewhat tight across my bust and across my back. it puckered in a strange way that wasn't flattering. back it goes  unfortunately.	2021-07-01T09:34:25Z
18316	-1	0	[0, 100, 2740, 42, 7, 3568, 13, 10, 2317, 537, 2818, 7, 33, 402, 2216, 8, 3588, 219, 4, 24, 21, 350, 35156, 23, 5, 10762, 8, 1415, 101, 402, 10, 1037, 869, 74, 3568, 4, 5, 410, 910, 5865, 1329, 14214, 3745, 58, 9624, 23, 5, 299, 8, 4889, 66, 11, 70, 5, 1593, 9969, 4, 24, 938, 75, 25, 14878, 25, 5, 1421, 1893, 36, 354, 24, 655, 16276, 8, 13, 42, 425, 197, 2564, 101, 10, 19015, 4, 439, 124, 624, 2397, 4, 67, 1437, 24, 18, 1256, 765, 1437, 8, 35156, 765, 965, 75, 34203, 15, 350, 171, 82, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this to wear for a holiday party hoping to have something unique and dressy. it was too bulky at the shoulders and looked like something a football player would wear. the little ruffled flower pieces were random at the top and stuck out in all the wrong directions. it wasn't as elegant as the model pic (is it ever?) and for this price should fit like a glove. went back within seconds. also  it's pretty short  and bulky short isn't flattering on too many people.	2021-07-01T09:34:25Z
14667	1	2	[0, 771, 10852, 42, 7, 10, 52, 13118, 11, 1236, 21347, 4, 63, 98, 27360, 8, 1256, 4, 1237, 10, 410, 380, 15, 299, 23, 5, 3124, 6538, 1437, 53, 519, 24, 17719, 111, 657, 32376, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Wearing this to a weeding in july. its so feminine and pretty. runs a little big on top at the arm holes  but having it tailored - love!!!!	2021-07-01T09:34:25Z
17927	-1	0	[0, 2387, 2674, 8089, 32, 14327, 8, 2272, 1437, 98, 77, 939, 21, 11, 5, 1400, 8, 794, 5, 2721, 14327, 7716, 15, 5, 299, 9, 42, 3089, 11556, 8, 70, 62, 8, 159, 5, 21764, 1437, 939, 21, 21, 12315, 409, 4, 939, 21, 5779, 30, 5, 2576, 9, 24, 1437, 95, 1307, 1437, 3041, 219, 1437, 2272, 10199, 19, 117, 1521, 15, 24, 14778, 4, 939, 439, 19, 127, 78, 8450, 8, 2162, 24, 1437, 53, 122, 14, 939, 437, 667, 24, 15, 11, 5, 790, 1437, 939, 437, 202, 18523, 30, 5, 3211, 12, 4384, 2576, 9, 42, 3089, 11556, 4, 939, 437, 2053, 42, 16, 95, 277, 6215, 21592, 326, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	My favorite colors are purple and green  so when i was in the store and saw the beautiful purple flowers on the top of this blouse and all up and down the sleeves  i was was blown away. i was disappointed by the bottom of it  just huge  flowy  green fabric with no design on it whatsoever. i went with my first impression and bought it  but now that i'm trying it on in the house  i'm still bothered by the throw-away bottom of this blouse. i'm thinking this is just another retailer maternity t	2021-07-01T09:34:25Z
18114	-1	0	[0, 5771, 939, 657, 5, 10199, 8, 5, 6184, 1437, 42, 16576, 3607, 350, 203, 7, 28, 12762, 4, 5, 455, 425, 16, 16091, 2811, 99, 47, 120, 4, 1437, 89, 16, 117, 4521, 804, 14, 89, 16, 117, 1490, 11, 9215, 1437, 8, 25, 5, 1468, 16, 2778, 7174, 10, 9215, 16, 41, 7833, 531, 4, 36, 7048, 7391, 1345, 1592, 190, 11, 14548, 7526, 47, 64, 192, 1359, 149, 4, 1437, 1437, 67, 13, 42, 425, 477, 24, 16, 7782, 14, 5, 16576, 16, 128, 35514, 12, 261, 23256, 955, 939, 74, 224, 14, 24, 16, 1528, 7, 1836, 1437, 8, 939, 524, 2333, 10, 4761, 787, 6215, 1437, 53, 939, 33, 10, 5278, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	While i love the fabric and the pattern  this skirt leaves too much to be desired. the full price is absurd considering what you get.  there is no mention online that there is no built in slip  and as the material is extremely thin a slip is an absolute must. (see attached photo.) even in dim lighting you can see straight through.   also for this price point it is strange that the skirt is 'pull-on styling.' i would say that it is true to size  and i am usually a medium @ retailer  but i have a sm	2021-07-01T09:34:25Z
1469	0	1	[0, 100, 2813, 14, 24, 56, 2564, 162, 357, 25, 5, 619, 9, 5, 10199, 8, 5, 3195, 58, 372, 328, 31433, 4735, 1437, 939, 524, 3981, 24, 124, 25, 5, 748, 1273, 16, 350, 614, 13, 127, 17893, 8, 5, 10199, 15, 5, 314, 9, 5, 78, 10490, 385, 8645, 293, 7735, 15, 162, 4, 939, 524, 2333, 10, 579, 50, 475, 8, 11, 42, 299, 5, 579, 21, 2710, 9, 5933, 8, 929, 1437, 74, 28, 7358, 11, 10, 475, 4, 5, 10199, 21, 3793, 8, 1299, 372, 136, 110, 3024, 8, 45, 7174, 25, 103, 26348, 64, 28, 4, 5, 3195, 21, 95, 25, 2343, 8, 2721, 4, 1034, 24, 1364, 13, 103, 9, 47, 66, 89, 2, 1, 1, 1, 1, 1, 1, 1]	I wish that it had fit me better as the feel of the fabric and the color were great! regrettably  i am sending it back as the v opening is too low for my tastes and the fabric on the left of the first layer drapes weird on me. i am usually a s or m and in this top the s was plenty of length and room  would be swimming in a m. the fabric was soft and felt great against your skin and not thin as some fabrics can be. the color was just as shown and beautiful. hope it works for some of you out there	2021-07-01T09:34:25Z
9384	0	1	[0, 32054, 7, 185, 10, 19012, 8, 2999, 25816, 7, 5, 124, 98, 45, 7097, 8, 939, 192, 42, 25, 41, 2256, 936, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Had to take a needle and pull threads to the back so not visible and i see this as an ongoing problem.	2021-07-01T09:34:25Z
9886	0	1	[0, 713, 16, 10, 11962, 3588, 1437, 53, 5, 14893, 32, 5262, 8, 5, 299, 65, 16212, 11, 457, 137, 939, 115, 190, 342, 5, 3588, 15, 4, 939, 64, 75, 810, 5, 14893, 3433, 160, 150, 939, 524, 2498, 24, 4, 941, 187, 5, 3588, 1302, 1887, 13, 41, 10, 4946, 1437, 932, 2514, 40, 28, 55, 87, 167, 410, 14283, 14893, 64, 3679, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a cute dress  but the buttons are tiny and the top one cracked in half before i could even put the dress on. i can't risk the buttons breaking off while i am wearing it. especially since the dress seems designed for an a cup  anything larger will be more than those little fragile buttons can handle.	2021-07-01T09:34:25Z
5721	0	1	[0, 713, 2125, 16, 9869, 114, 47, 109, 45, 563, 7, 304, 110, 3701, 1437, 50, 114, 47, 32, 10, 326, 12, 19633, 4, 114, 47, 32, 45, 10, 313, 858, 18017, 50, 10, 29858, 8, 888, 563, 7, 304, 110, 3701, 1437, 42, 299, 189, 45, 28, 13, 47, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This piece is lovely if you do not plan to use your arms  or if you are a t-rex. if you are not a mannequin or a dinosaur and actually plan to use your arms  this top may not be for you.	2021-07-01T09:34:25Z
11590	0	1	[0, 100, 21, 269, 2283, 7, 192, 99, 42, 1415, 101, 11, 621, 4, 77, 939, 23089, 10074, 42, 6399, 939, 21, 6649, 7, 192, 99, 141, 765, 24, 1415, 4, 5, 8089, 32, 182, 593, 7, 99, 47, 192, 804, 53, 5, 6399, 16, 2422, 2233, 219, 4, 939, 33, 10, 2735, 28762, 8, 24, 6254, 376, 7, 874, 127, 13977, 4, 47, 64, 75, 1137, 30, 5, 2170, 53, 42, 6399, 64, 2564, 23, 513, 132, 82, 11, 5, 22523, 4, 77, 939, 1381, 24, 15, 1437, 24, 399, 75, 356, 25, 2233, 219, 53, 202, 10, 269, 7735, 847, 328, 24, 21, 6770, 142, 24, 1326, 98, 11962, 804, 328, 939, 40, 28, 5494, 257, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was really excited to see what this looked like in person. when i unpacked this shirt i was shocked to see what how short it looked. the colors are very close to what you see online but the shirt is super boxy. i have a smaller torso and it barely came to below my waist. you can't tell by the picture but this shirt can fit at least 2 people in the width. when i tried it on  it didn't look as boxy but still a really weird cut! it was disappointing because it looks so cute online! i will be retu	2021-07-01T09:34:25Z
2370	1	2	[0, 100, 2162, 42, 16576, 11, 5, 2440, 32847, 11, 127, 4505, 1836, 739, 4, 24, 16, 182, 3473, 1437, 1109, 8, 24, 16, 9321, 328, 939, 5328, 24, 19, 10, 13504, 13178, 22990, 162, 26726, 910, 1780, 299, 31, 94, 76, 1437, 1637, 5921, 45891, 6255, 1536, 8, 10, 251, 1637, 6215, 26922, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this skirt in the blue motif in my usual size large. it is very comfortable  light and it is lined! i wore it with a navy cotton lace meadow rue top from last year  gold gladiator sandals and a long gold retailer necklace.	2021-07-01T09:34:25Z
5317	1	2	[0, 100, 437, 2498, 3739, 9, 209, 251, 1886, 40342, 235, 122, 4, 42, 65, 16, 3473, 53, 3106, 62, 157, 4, 5, 2440, 3195, 16, 10, 9869, 18862, 23740, 5715, 2440, 4, 5, 410, 3318, 4617, 15, 5, 124, 9, 5, 5397, 16, 11962, 1437, 53, 630, 75, 120, 11, 5, 169, 4, 24, 18, 372, 13, 9881, 50, 9881, 173, 3568, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm wearing lots of these long cardigans right now. this one is comfortable but holds up well. the blue color is a lovely wedgewood blue. the little tie detail on the back of the neck is cute  but doesn't get in the way. it's great for casual or casual work wear.	2021-07-01T09:34:25Z
9127	-1	0	[0, 100, 437, 195, 108, 246, 113, 12312, 23246, 8, 2740, 41, 3023, 29, 4716, 1459, 4, 939, 33, 97, 14442, 31, 475, 4791, 548, 11, 3023, 29, 4716, 1459, 8, 37863, 29, 4716, 1459, 14, 2564, 269, 157, 1437, 53, 42, 65, 21, 7735, 352, 380, 23, 5, 299, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I'm 5'3"" 115 lbs and ordered an xs petite. i have other dresses from maeve in xs petite and xxs petite that fit really well  but this one was weirdly big at the top"	2021-07-01T09:34:25Z
903	-1	0	[0, 970, 16, 117, 169, 42, 16, 966, 5, 425, 4, 939, 21, 4814, 5779, 77, 24, 2035, 4, 5, 1468, 16, 7174, 8, 2653, 6162, 4, 939, 657, 5, 1521, 1437, 8, 9915, 102, 2628, 118, 1437, 53, 42, 16, 95, 98, 81, 18288, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	There is no way this is worth the price. i was deeply disappointed when it arrived. the material is thin and feels cheap. i love the design  and anna sui  but this is just so overpriced.	2021-07-01T09:34:25Z
415	0	1	[0, 100, 657, 5, 2496, 9, 42, 299, 4, 939, 95, 2813, 89, 58, 10, 3369, 15912, 1732, 9, 24, 4, 9574, 1437, 42, 299, 630, 75, 3235, 127, 251, 1437, 11875, 1084, 22580, 4, 24, 16, 98, 1810, 1437, 24, 2198, 35162, 5, 13977, 4, 939, 206, 24, 74, 356, 15652, 15, 10, 430, 809, 1907, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the style of this top. i just wish there were a slimmer version of it. unfortunately  this top doesn't suit my long  slim midsection. it is so wide  it completely hides the waist. i think it would look adorable on a different body type.	2021-07-01T09:34:25Z
17729	0	1	[0, 133, 299, 16, 1307, 328, 939, 3568, 41, 3023, 29, 8, 524, 45, 5, 11044, 7098, 9, 390, 1437, 53, 5, 299, 233, 9, 42, 14233, 1741, 1299, 101, 24, 14574, 15, 10, 4761, 50, 739, 1437, 190, 600, 5, 17539, 6806, 8, 13977, 2564, 6683, 4, 939, 21, 269, 5779, 1437, 25, 939, 2638, 24, 11, 358, 97, 169, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The top is huge! i wear an xs and am not the bustiest of women  but the top part of this romper felt like it belonged on a medium or large  even though the bottoms and waist fit perfectly. i was really disappointed  as i loved it in every other way.	2021-07-01T09:34:25Z
2488	1	2	[0, 16587, 1437, 657, 1437, 657, 42, 3588, 328, 5, 10199, 16, 239, 1318, 131, 5, 8089, 32, 4066, 8, 11577, 4, 5, 2564, 16, 182, 34203, 1437, 19, 5, 490, 5397, 1902, 8, 15898, 13977, 4, 16106, 2125, 14, 64, 28, 7001, 62, 19, 8872, 8, 11449, 50, 7001, 159, 19, 326, 6183, 8, 10317, 4, 127, 4505, 1836, 10698, 6683, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love  love  love this dress! the fabric is high quality; the colors are rich and vibrant. the fit is very flattering  with the open neckline and fitted waist. versatile piece that can be dressed up with heels and jewelry or dressed down with tights and boots. my usual size fits perfectly.	2021-07-01T09:34:25Z
8377	0	1	[0, 100, 657, 5, 356, 9, 42, 3588, 4, 5, 12365, 115, 304, 103, 173, 5579, 627, 299, 10490, 115, 28, 2829, 55, 15898, 5579, 4297, 1374, 24, 1326, 15652, 4, 25, 97, 34910, 33, 2801, 5, 299, 473, 45, 33, 143, 6148, 37482, 4, 1437, 1437, 1437, 1437, 127, 934, 696, 19, 5, 3588, 16, 5, 1318, 9, 5, 1468, 4, 65, 86, 149, 5, 10397, 15, 5, 16634, 4943, 8, 5, 9215, 12213, 34, 28704, 23, 513, 10, 455, 1836, 4, 13, 5, 425, 9, 42, 3588, 1437, 939, 218, 75, 1057, 22400, 5296, 4, 114, 939, 56, 684, 24, 74, 17652, 1437, 939, 74, 348, 865, 13332, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the look of this dress. the fitting could use some work--the top layer could be slightly more fitted--but overall it looks adorable. as other reviewers have mentioned the top does not have any button loops.     my biggest issue with the dress is the quality of the material. one time through the wash on the gentle cycle and the slip underneath has shrunk at least a full size. for the price of this dress  i don't expect disposable clothing. if i had known it would shrink  i would've hand wa	2021-07-01T09:34:25Z
9464	-1	0	[0, 243, 18, 11708, 1437, 5, 1521, 1589, 17265, 16, 9881, 1437, 53, 15, 22288, 101, 1468, 4, 56, 24, 57, 156, 66, 9, 13178, 74, 33, 2299, 1682, 24, 328, 54, 16, 164, 7, 3568, 42, 11, 5, 29957, 2859, 9, 1035, 38713, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	It's sheer  the design /print is casual  but on silk like material. had it been made out of cotton would have definitely kept it! who is going to wear this in the blazing heat of summer???	2021-07-01T09:34:25Z
