review_id	sentiment	label_id	input_ids	review_body	date
11966	-1	0	[0, 2847, 939, 269, 2638, 42, 3588, 4, 939, 524, 6764, 36, 401, 2543, 43, 8, 5, 1836, 290, 21, 1969, 5933, 4, 939, 74, 33, 10610, 24, 19, 3269, 3588, 219, 6255, 1536, 4, 939, 74, 224, 24, 16, 1528, 7, 1836, 4, 939, 524, 45, 10, 3041, 219, 3588, 761, 9, 1816, 53, 42, 21, 95, 5, 1969, 1280, 9, 22, 19322, 113, 396, 442, 162, 619, 101, 939, 21, 2498, 10, 251, 17284, 14072, 4, 5, 124, 16, 95, 12058, 8, 2216, 4, 259, 16, 596, 939, 1705, 75, 146, 24, 4318, 4, 5, 16875, 299, 233, 16, 2198, 6769, 32885, 8, 2778, 7174, 4, 89, 16, 5909, 45, 203, 7, 24, 8, 939, 437, 45, 686, 24, 885, 1438, 2, 1, 1, 1, 1]	"So i really loved this dress. i am tall (6ft) and the size 8 was perfect length. i would have worn it with flat dressy sandals. i would say it is true to size. i am not a flowy dress kind of girl but this was just the perfect amount of ""flow"" without making me feel like i was wearing a long potato sack. the back is just gorgeous and unique. here is why i couldn't make it mine. the tube top part is completely detachable and extremely thin. there is literally not much to it and i'm not sure it wou"	2021-07-01T09:34:25Z
13568	0	1	[0, 7199, 14, 939, 218, 75, 5940, 1437, 129, 218, 75, 5940, 114, 47, 33, 26163, 35841, 4, 98, 939, 1381, 15, 5, 650, 11, 2968, 5526, 6184, 36, 368, 5851, 438, 20093, 16276, 8, 45, 34203, 15, 162, 23, 70, 4, 41783, 15, 5, 600, 8, 7082, 30, 5, 4117, 8, 874, 4, 67, 14, 6184, 156, 127, 5856, 356, 7735, 1437, 117, 27537, 1437, 761, 9, 40771, 734, 51, 32, 2422, 3473, 8, 5, 650, 2564, 1437, 98, 2532, 51, 422, 650, 116, 1437, 1437, 1437, 939, 74, 120, 4716, 1459, 114, 47, 32, 2333, 10, 4716, 1459, 1437, 5, 1675, 1836, 15713, 3804, 15, 5, 2576, 1437, 350, 251, 4, 1437, 1437, 1437, 939, 524, 2333, 10, 321, 642, 50, 16273, 642, 1437, 50, 2]	Not that i don't recommend  only don't recommend if you have muscular thighs. so i tried on the small in plaid pattern (or checkered?) and not flattering on me at all. snug on the though and loose by the knee and below. also that pattern made my legs look weird  no kidding  kind of crooked... they are super comfortable and the small fit  so perhaps they run small?    i would get petite if you are usually a petite  the regular size bunched on the bottom  too long.    i am usually a 0p or 00p  or	2021-07-01T09:34:25Z
10625	1	2	[0, 100, 22, 26302, 2550, 113, 42, 3588, 13, 688, 137, 939, 1747, 2162, 24, 4, 939, 524, 98, 41242, 7785, 939, 2162, 24, 4, 203, 55, 17545, 87, 5, 2170, 4, 3793, 1437, 1318, 21288, 14, 16, 45, 350, 2016, 13, 1035, 4, 182, 15898, 15, 299, 4, 657, 5, 12189, 8, 5, 9007, 23385, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I ""studied"" this dress for weeks before i finally bought it. i am soooo glad i bought it. much more fabulous than the picture. soft  quality denim that is not too heavy for summer. very fitted on top. love the pockets and the torn hem."	2021-07-01T09:34:25Z
6542	0	1	[0, 100, 101, 5, 6184, 8, 1468, 15, 42, 299, 53, 5, 12172, 23385, 965, 75, 34203, 15, 127, 1955, 4, 939, 74, 5940, 42, 299, 114, 47, 32, 5262, 8, 4716, 1459, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I like the pattern and material on this top but the bubble hem isn't flattering on my figure. i would recommend this top if you are tiny and petite.	2021-07-01T09:34:25Z
14486	-1	0	[0, 100, 3584, 209, 9304, 150, 15, 7196, 142, 939, 802, 51, 1017, 28, 5, 1969, 1285, 7, 127, 3137, 24382, 1504, 18704, 4, 15, 127, 200, 3568, 1437, 939, 1102, 7, 28, 15, 10, 251, 12, 23424, 2524, 77, 5, 1445, 526, 27595, 3462, 59, 10, 689, 251, 15, 127, 2853, 1437, 15705, 18781, 4, 32593, 939, 1017, 6515, 10, 124, 12, 658, 3588, 4, 5, 9304, 3559, 75, 3229, 23, 70, 1437, 53, 5, 39336, 885, 2558, 75, 670, 615, 7, 3679, 10, 410, 1164, 31, 2828, 939, 4443, 4, 2129, 1663, 4, 939, 74, 45, 5940, 209, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I purchased these pants while on vacation because i thought they'd be the perfect addition to my comfy travel wardrobe. on my second wear  i happened to be on a long-haul flight when the entire side seam split about a food long on my upper  outer thigh. luckily i'd packed a back-up dress. the pants weren't tight at all  but the seams wren't strong enough to handle a little pressure from sitting i guess. poor construction. i would not recommend these.	2021-07-01T09:34:25Z
4235	-1	0	[0, 10365, 3229, 11, 7782, 1319, 4, 2721, 3588, 939, 21, 98, 2283, 7, 1325, 24, 1437, 959, 24, 95, 222, 45, 2564, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Too tight in strange ways. beautiful dress i was so excited to receive it  however it just did not fit.	2021-07-01T09:34:25Z
10391	1	2	[0, 100, 2740, 42, 6399, 94, 186, 1437, 8, 939, 5328, 24, 25, 1010, 25, 24, 2035, 4, 24, 16, 10, 2721, 6399, 19, 41, 1461, 1521, 4, 24, 16, 1195, 9881, 1437, 53, 47, 64, 3588, 24, 62, 19, 5, 235, 10131, 4, 5, 5780, 2092, 7, 28, 13504, 36, 405, 21, 20454, 25, 909, 43, 1437, 8, 24, 1326, 372, 19, 10844, 4, 939, 74, 1819, 5940, 42, 6880, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this shirt last week  and i wore it as soon as it arrived. it is a beautiful shirt with an original design. it is rather casual  but you can dress it up with the right accessories. the print appears to be navy (it was advertised as black)  and it looks great with jeans. i would certainly recommend this item.	2021-07-01T09:34:25Z
9848	-1	0	[0, 30327, 770, 7, 657, 42, 299, 53, 5, 10301, 21, 45, 235, 13, 127, 809, 1907, 4, 67, 5, 5780, 19, 5, 33585, 21, 10, 828, 350, 247, 8792, 4245, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Really wanted to love this top but the proportion was not right for my body type. also the print with the silhouette was a bit too country bumpkin for me.	2021-07-01T09:34:25Z
12723	1	2	[0, 100, 741, 4894, 42, 11, 5, 2440, 2272, 3195, 8, 24, 18, 3668, 2721, 480, 95, 25, 24, 2092, 804, 4, 888, 5, 6399, 11, 937, 1326, 95, 101, 24, 473, 804, 480, 24, 18, 15898, 62, 299, 8, 3041, 219, 6128, 1493, 4, 42, 189, 28, 142, 939, 437, 5342, 1359, 12, 39607, 480, 24, 18, 678, 24, 74, 28, 540, 34203, 15, 10, 2671, 11044, 4, 939, 2854, 19, 5, 97, 34910, 54, 224, 5, 10199, 36045, 350, 2773, 4, 939, 524, 2128, 41, 3023, 29, 8, 2128, 10, 579, 1437, 8, 939, 2740, 5, 579, 11, 42, 8, 101, 141, 24, 10698, 4, 1591, 35, 11, 162, 26726, 910, 1780, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bough this in the blue green color and it's absolutely beautiful -- just as it appears online. actually the shirt in general looks just like it does online -- it's fitted up top and flowy everywhere else. this may be because i'm fairly straight-figured -- it's possible it would be less flattering on a bigger bust. i agree with the other reviewers who say the fabric wrinkles too easily. i am sometimes an xs and sometimes a s  and i ordered the s in this and like how it fits. note: in meadow rue	2021-07-01T09:34:25Z
6221	1	2	[0, 713, 3588, 10698, 8, 3269, 2696, 10, 5350, 11454, 33585, 4, 1836, 4761, 5933, 16, 1969, 13, 127, 195, 108, 406, 113, 5120, 4, 19223, 3473, 8, 98, 171, 33391, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This dress fits and flatters a curvy silhouette. size medium length is perfect for my 5'7"" frame. utterly comfortable and so many compliments!"	2021-07-01T09:34:25Z
356	1	2	[0, 25101, 2579, 9881, 1437, 23107, 6399, 8, 5, 31923, 5397, 1902, 16, 372, 17220, 3654, 350, 9378, 8, 2773, 10610, 3016, 1437, 1437, 396, 546, 34481, 1173, 4, 8, 9, 768, 1437, 490, 25, 157, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very nice casual  inexpensive shirt and the laced neckline is great....not too revealing and easily worn tied   without looking prudish. and of course  open as well	2021-07-01T09:34:25Z
15700	-1	0	[0, 133, 78, 86, 939, 5328, 24, 1437, 1299, 4613, 4, 56, 24, 17317, 8, 172, 5, 124, 253, 2305, 181, 7491, 4, 182, 5779, 19, 5, 425, 8, 1318, 4, 2813, 939, 115, 671, 13, 127, 418, 124, 4, 5074, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The first time i wore it  felt wonderful. had it cleaned and then the back end stated pilling. very disappointed with the price and quality. wish i could return for my money back. sad	2021-07-01T09:34:25Z
7782	1	2	[0, 25101, 15652, 16576, 4, 1437, 1326, 95, 101, 11, 5, 2170, 4, 1437, 64, 28, 7001, 62, 50, 159, 4, 1437, 9574, 1437, 5, 6399, 2343, 19, 24, 16, 10, 410, 350, 765, 53, 10, 1181, 6399, 14, 64, 28, 21222, 11, 40, 28, 182, 11962, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very adorable skirt.  looks just like in the picture.  can be dressed up or down.  unfortunately  the shirt shown with it is a little too short but a longer shirt that can be tucked in will be very cute.	2021-07-01T09:34:25Z
13472	1	2	[0, 100, 657, 5, 3588, 615, 7, 213, 15, 10, 5626, 4, 939, 23855, 62, 53, 202, 33, 13747, 59, 5, 7066, 9, 5, 39336, 114, 939, 197, 2662, 23, 143, 477, 148, 63, 3568, 4, 939, 4157, 3024, 3229, 5296, 1437, 8, 3568, 10, 321, 11, 960, 1493, 111, 5, 132, 156, 162, 619, 25, 114, 47, 115, 192, 127, 44284, 3181, 4, 939, 308, 97, 30, 2839, 784, 2726, 14442, 14, 2564, 11, 10, 321, 111, 402, 1102, 19, 42, 3588, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the dress enough to go on a diet. i sized up but still have reservations about the integrity of the seams if i should sit at any point during its wear. i hate skin tight clothing  and wear a 0 in everything else - the 2 made me feel as if you could see my cervix. i own other byron lars dresses that fit in a 0 - something happened with this dress.	2021-07-01T09:34:25Z
4409	-1	0	[0, 713, 10, 372, 16576, 13, 951, 19, 10, 1359, 50, 2143, 1173, 1955, 4, 42, 16576, 473, 45, 9824, 10, 5350, 11454, 1955, 111, 650, 13977, 1437, 27360, 28097, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This a great skirt for someone with a straight or boyish figure. this skirt does not accommodate a curvy figure - small waist  feminine hips.	2021-07-01T09:34:25Z
4222	1	2	[0, 13721, 5, 986, 37102, 1437, 127, 1836, 158, 642, 821, 14677, 8, 15718, 5, 14893, 23, 127, 7050, 36, 3367, 16134, 1810, 14966, 16051, 195, 108, 246, 113, 9680, 10431, 322, 67, 5, 16576, 29139, 66, 350, 239, 15, 127, 13977, 4, 939, 437, 164, 7, 860, 10, 1675, 158, 19, 1034, 5, 28762, 40, 2564, 357, 4, 97, 87, 5, 2564, 15, 127, 1989, 809, 8, 5, 65, 33197, 7050, 7524, 1437, 42, 6399, 3588, 16, 182, 157, 156, 1437, 182, 11962, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Like the previous reviewer  my size 10p gaped and strained the buttons at my chest (36dd wide rib cage 5'3"" 140#). also the skirt flared out too high on my waist. i'm going to try a regular 10 with hope the torso will fit better. other than the fit on my particular body and the one distracting chest pocket  this shirt dress is very well made  very cute"	2021-07-01T09:34:25Z
19030	-1	0	[0, 30327, 770, 7, 657, 1437, 5, 299, 21, 182, 34203, 8, 2638, 5, 1468, 35, 182, 7021, 219, 8, 36341, 4, 53, 169, 7, 203, 1468, 1437, 939, 21, 22866, 11, 24, 4, 23855, 159, 7, 3023, 650, 53, 117, 213, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Really wanted to love  the top was very flattering and loved the material: very swingy and forgiving. but way to much material  i was drowning in it. sized down to x small but no go.	2021-07-01T09:34:25Z
682	-1	0	[0, 713, 23204, 16, 10, 11962, 1521, 53, 222, 45, 173, 13, 162, 4, 939, 524, 195, 108, 466, 113, 8, 42, 16, 169, 7, 765, 73, 23324, 5686, 8, 1326, 11789, 4, 5, 1318, 21, 98, 98, 1437, 24, 1415, 13596, 66, 11, 5, 760, 4, 24, 18, 562, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This sweater is a cute design but did not work for me. i am 5'9"" and this is way to short/cropped and looks awkward. the quality was so so  it looked stretched out in the front. it's getting returned."	2021-07-01T09:34:25Z
4350	-1	0	[0, 100, 794, 42, 3588, 11, 5, 1400, 8, 2638, 960, 59, 24, 4, 51, 56, 41, 1823, 739, 1437, 939, 2333, 3568, 10, 739, 1437, 8, 939, 802, 24, 74, 1969, 19, 103, 2084, 6149, 1033, 4, 939, 1381, 7, 120, 5, 3588, 81, 127, 7050, 53, 117, 778, 4, 127, 2761, 54, 15033, 10, 4761, 1381, 7, 342, 24, 11, 350, 8, 79, 1705, 75, 2564, 24, 375, 69, 7050, 1169, 4, 52, 18626, 24, 1025, 66, 8, 1705, 75, 465, 10, 43805, 4, 2085, 5, 3588, 11, 5, 1400, 21, 3834, 33480, 196, 53, 5, 11044, 2075, 182, 650, 4, 24, 18, 350, 1099, 1437, 24, 1415, 15652, 8, 939, 21, 98, 2283, 7, 860, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this dress in the store and loved everything about it. they had an extra large  i usually wear a large  and i thought it would perfect with some leggings. i tried to get the dress over my chest but no chance. my sister who wears a medium tried to put it in too and she couldn't fit it past her chest either. we flipped it inside out and couldn't find a zipper. maybe the dress in the store was mislabeled but the bust ran very small. it's too bad  it looked adorable and i was so excited to try	2021-07-01T09:34:25Z
15513	1	2	[0, 100, 2740, 42, 11, 5, 24251, 7232, 8, 657, 5, 4066, 3195, 328, 1326, 372, 19, 127, 12953, 2549, 4, 5, 10342, 21764, 1437, 61, 32, 70, 5, 14706, 235, 122, 1437, 1606, 7, 5, 27360, 356, 4, 939, 5328, 24, 19, 10844, 8, 21179, 625, 20906, 293, 13, 10, 32289, 741, 24019, 356, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this in the lavender and love the rich color! looks great with my blonde hair. the bell sleeves  which are all the rage right now  add to the feminine look. i wore it with jeans and espadrilles for a fab boho look!	2021-07-01T09:34:25Z
9545	1	2	[0, 16587, 42, 28026, 326, 7363, 42041, 3588, 4, 2422, 11962, 8, 2422, 3137, 24382, 4, 657, 5, 5709, 179, 6184, 8, 10199, 9, 5, 299, 457, 8, 5, 16576, 4, 67, 5, 16576, 16, 182, 6605, 31164, 25, 2343, 11, 5, 1345, 1437, 19, 5, 898, 145, 34203, 4, 939, 5328, 24, 7, 173, 19, 23204, 326, 6183, 8, 10317, 36, 31421, 11, 842, 19598, 43, 8, 1299, 2198, 342, 561, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love this layered turtleneck dress. super cute and super comfy. love the contrastin pattern and fabric of the top half and the skirt. also the skirt is very hip hugging as shown in the photo  with the result being flattering. i wore it to work with sweater tights and boots (winter in seattle) and felt completely put together.	2021-07-01T09:34:25Z
11369	-1	0	[0, 1779, 939, 794, 42, 299, 804, 1437, 939, 802, 939, 1017, 657, 24, 8, 1320, 2740, 24, 11, 258, 8089, 4, 1437, 51, 2035, 452, 8, 939, 524, 98, 41242, 5779, 4, 1437, 939, 33, 393, 450, 215, 12402, 873, 8089, 4, 1437, 5, 2440, 16, 10, 27891, 12339, 1173, 30863, 36, 3341, 41, 81, 5182, 183, 43, 8, 5, 6907, 16, 10, 31430, 13686, 9, 34022, 4, 1437, 1423, 5858, 4, 1437, 8, 939, 21, 2818, 5, 910, 15315, 23, 5, 2576, 74, 33, 10, 1855, 4822, 261, 12, 3341, 3041, 219, 1683, 4, 1437, 1386, 1437, 5, 910, 15315, 16, 156, 9, 10, 6162, 546, 29716, 4, 1437, 124, 209, 213, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	When i saw this top online  i thought i'd love it and immediately ordered it in both colors.  they arrived today and i am soooo disappointed.  i have never seen such drab colors.  the blue is a muddy grayish hue (like an overcast day) and the pink is a dusty shade of peach.  yuck.  and i was hoping the ruffle at the bottom would have a chiffon-like flowy effect.  instead  the ruffle is made of a cheap looking knit.  back these go...	2021-07-01T09:34:25Z
16833	-1	0	[0, 133, 6399, 16, 2721, 1437, 53, 10698, 203, 350, 650, 4, 5, 39815, 4971, 5, 980, 11, 110, 10762, 1437, 8, 5, 23385, 350, 765, 4, 10, 4716, 1459, 5120, 74, 28, 441, 7, 2999, 42, 160, 12, 53, 939, 524, 10, 195, 4, 698, 113, 4761, 1437, 8, 5, 6399, 399, 75, 173, 11, 358, 2698, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The shirt is beautiful  but fits much too small. the stitching limits the space in your shoulders  and the hem too short. a petite frame would be able to pull this off- but i am a 5.10"" medium  and the shirt didn't work in every direction."	2021-07-01T09:34:25Z
17290	1	2	[0, 32112, 11, 127, 400, 6215, 452, 8, 95, 56, 7, 860, 42, 15, 328, 24, 1382, 7, 28, 10, 16697, 8443, 1437, 53, 24, 16, 888, 10, 23204, 12, 267, 32561, 328, 2029, 10, 182, 22, 14717, 523, 113, 16464, 8, 1326, 98, 15391, 4, 939, 563, 15, 2498, 24, 19, 95, 59, 960, 4, 939, 74, 1153, 3568, 24, 490, 144, 498, 1437, 53, 939, 657, 5, 6803, 19, 5, 6148, 4617, 4, 939, 524, 739, 26803, 1437, 53, 4716, 1459, 1437, 16491, 23246, 4, 1437, 195, 108, 176, 113, 1437, 8, 42, 21, 169, 55, 34203, 15, 162, 87, 144, 20200, 4, 6329, 1437, 5, 21764, 32, 350, 251, 1437, 53, 209, 58, 95, 235, 328, 939, 524, 686, 939, 33755, 2, 1, 1, 1]	"Was in my local retailer today and just had to try this on! it appeared to be a structured jacket  but it is actually a sweater-jacket! gives a very ""chanel"" vibe and looks so chic. i plan on wearing it with just about everything. i would probably wear it open most times  but i love the closure with the button detail. i am large busted  but petite  119 lbs.  5'2""  and this was way more flattering on me than most jackets. normally  the sleeves are too long  but these were just right! i am sure i wi"	2021-07-01T09:34:25Z
5054	1	2	[0, 100, 2740, 42, 9869, 3089, 11556, 5, 1151, 939, 794, 24, 1437, 8, 939, 524, 182, 4343, 14, 24, 16, 5, 1318, 8, 2564, 939, 1017, 5207, 13, 4, 939, 2162, 5, 4761, 11, 6907, 4, 939, 524, 8325, 10431, 1437, 2631, 506, 1437, 1836, 290, 50, 4761, 15, 144, 13657, 4, 5, 4761, 10698, 162, 6683, 131, 939, 657, 5, 5660, 23, 299, 124, 98, 14, 89, 16, 117, 6539, 23, 70, 420, 5, 124, 50, 11044, 4, 939, 524, 37763, 3786, 14, 70, 3089, 27195, 2025, 75, 1887, 19, 10, 2579, 672, 9, 5660, 7, 9824, 10, 11044, 8, 7, 492, 10, 34203, 3041, 7586, 939, 524, 11044, 219, 98, 11789, 3229, 1825, 64, 28, 10, 936, 1021, 2, 1, 1, 1, 1, 1, 1]	I ordered this lovely blouse the moment i saw it  and i am very pleased that it is the quality and fit i'd hoped for. i bought the medium in pink. i am 130#  34f  size 8 or medium on most tops. the medium fits me perfectly; i love the gathering at top back so that there is no pulling at all across the back or bust. i am mystified that all blouses aren't designed with a nice level of gathering to accommodate a bust and to give a flattering flow.. i am busty so awkward tightness can be a problem o	2021-07-01T09:34:25Z
17385	0	1	[0, 243, 2653, 3793, 8, 101, 10, 205, 1318, 4, 959, 24, 269, 473, 422, 739, 8, 251, 4, 939, 21, 546, 13, 10, 7082, 6013, 53, 42, 65, 21, 818, 10, 27115, 636, 15, 127, 765, 6958, 8, 190, 19, 10, 1886, 6703, 7, 492, 24, 10, 3989, 399, 75, 173, 66, 4, 939, 67, 802, 24, 74, 17652, 11, 5, 3841, 254, 53, 24, 399, 75, 4, 67, 36045, 2773, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	It feels soft and like a good quality. however it really does run large and long. i was looking for a loose tank but this one was almost a tunic on my short height and even with a cardigan to give it a shape didn't work out. i also thought it would shrink in the dryer but it didn't. also wrinkles easily.	2021-07-01T09:34:25Z
